"ing","ingName","prodCode","prodDesc","prodTTY"
"8183","Phenytoin","855912","Phenobarbital 15 MG / Phenytoin sodium 100 MG Oral Capsule","SCD"
"8183","Phenytoin","427788","Mephobarbital 50 MG / Phenobarbital 50 MG / Phenytoin 50 MG Oral Tablet","SCD"
"8183","Phenytoin","251991","Phenobarbital 20 MG / Phenytoin 30 MG Oral Tablet","SCD"
"8183","Phenytoin","430193","Calcium Carbonate 100 MG / Phenytoin 50 MG Oral Tablet","SCD"
"8183","Phenytoin","1313885","Phenytoin 50 MG Chewable Tablet","SCD"
"8183","Phenytoin","855929","Phenobarbital 32 MG / Phenytoin sodium 100 MG Oral Capsule","SCD"
"8183","Phenytoin","249991","Phenobarbital 50 MG / Phenytoin 100 MG Oral Tablet","SCD"
"8183","Phenytoin","246478","Phenobarbital 50 MG / Phenytoin 50 MG Oral Tablet","SCD"
"8183","Phenytoin","415556","Phenytoin 1 MG/ML Injectable Solution","SCD"
"8183","Phenytoin","415733","Phenytoin 10 MG/ML Injectable Solution","SCD"
"8183","Phenytoin","855913","Phenobarbital 16 MG / Phenytoin sodium 100 MG Oral Capsule","SCD"
"8183","Phenytoin","415555","Phenytoin 2 MG/ML Injectable Solution","SCD"
"8183","Phenytoin","249873","Phenytoin 5 MG/ML Oral Suspension","SCD"
"8183","Phenytoin","415567","Phenytoin 5 MG/ML Injectable Solution","SCD"
"8183","Phenytoin","415558","Phenytoin 4 MG/ML Injectable Solution","SCD"
"8183","Phenytoin","246307","Phenytoin 30 MG Oral Tablet","SCD"
"8183","Phenytoin","415565","Phenytoin 3 MG/ML Injectable Solution","SCD"
"8183","Phenytoin","701282","Phenytoin 250 MG/ML Injectable Solution","SCD"
"8183","Phenytoin","1313884","Phenytoin 25 MG/ML Oral Suspension [Dilantin]","SBD"
"8183","Phenytoin","246001","Mephobarbital 90 MG / Phenytoin 60 MG Oral Tablet","SCD"
"8183","Phenytoin","199792","Phenytoin 20 MG/ML Oral Suspension","SCD"
"8183","Phenytoin","1313890","Phenytoin 18 MG/ML Oral Suspension","SCD"
"8183","Phenytoin","855930","Phenytoin sodium 100 MG Oral Tablet","SCD"
"8183","Phenytoin","855911","2 ML Phenytoin sodium 50 MG/ML Cartridge","SCD"
"8183","Phenytoin","1670351","2 ML Phenytoin sodium 50 MG/ML Injection","SCD"
"8183","Phenytoin","1670353","5 ML Phenytoin sodium 50 MG/ML Injection","SCD"
"8183","Phenytoin","429700","Aminobutyric Acid 125 MG / Phenobarbital 50 MG / Phenytoin 50 MG Oral Tablet","SCD"
"8183","Phenytoin","1313112","Phenytoin 25 MG/ML Oral Suspension","SCD"
"2197878","Pitolisant","2197892","pitolisant 17.8 MG Oral Tablet","SCD"
"2197878","Pitolisant","2197884","pitolisant 4.45 MG Oral Tablet","SCD"
"2197878","Pitolisant","2197894","Wakix 17.8 MG Oral Tablet","SBD"
"2197878","Pitolisant","2197890","Wakix 4.45 MG Oral Tablet","SBD"
"36567","Simvastatin","476351","ezetimibe 10 MG / Simvastatin 80 MG Oral Tablet","SCD"
"36567","Simvastatin","1245449","ezetimibe 10 MG / Simvastatin 80 MG Oral Tablet [Vytorin]","SBD"
"36567","Simvastatin","762970","24 HR Niacin 750 MG / Simvastatin 20 MG Extended Release Oral Tablet","SCD"
"36567","Simvastatin","476345","ezetimibe 10 MG / Simvastatin 10 MG Oral Tablet","SCD"
"36567","Simvastatin","1439897","Fenofibrate 145 MG / Simvastatin 40 MG Oral Tablet","SCD"
"36567","Simvastatin","1439888","Fenofibrate 145 MG / Simvastatin 20 MG Oral Tablet","SCD"
"36567","Simvastatin","761907","24 HR Niacin 1000 MG / Simvastatin 20 MG Extended Release Oral Tablet","SCD"
"36567","Simvastatin","763228","24 HR Niacin 1000 MG / Simvastatin 20 MG Extended Release Oral Tablet [Simcor]","SBD"
"36567","Simvastatin","1245441","ezetimibe 10 MG / Simvastatin 40 MG Oral Tablet [Vytorin]","SBD"
"36567","Simvastatin","999935","24 HR Niacin 1000 MG / Simvastatin 40 MG Extended Release Oral Tablet","SCD"
"36567","Simvastatin","999939","24 HR Niacin 1000 MG / Simvastatin 40 MG Extended Release Oral Tablet [Simcor]","SBD"
"36567","Simvastatin","761909","24 HR Niacin 500 MG / Simvastatin 20 MG Extended Release Oral Tablet","SCD"
"36567","Simvastatin","763232","24 HR Niacin 500 MG / Simvastatin 20 MG Extended Release Oral Tablet [Simcor]","SBD"
"36567","Simvastatin","999947","Niacin 500 MG / Simvastatin 40 MG Extended Release Oral Tablet","SCD"
"36567","Simvastatin","1245420","ezetimibe 10 MG / Simvastatin 10 MG Oral Tablet [Vytorin]","SBD"
"36567","Simvastatin","476349","ezetimibe 10 MG / Simvastatin 20 MG Oral Tablet","SCD"
"36567","Simvastatin","1245430","ezetimibe 10 MG / Simvastatin 20 MG Oral Tablet [Vytorin]","SBD"
"36567","Simvastatin","476350","ezetimibe 10 MG / Simvastatin 40 MG Oral Tablet","SCD"
"36567","Simvastatin","1312409","Simvastatin 10 MG / sitagliptin 50 MG Oral Tablet","SCD"
"36567","Simvastatin","1189804","Simvastatin 10 MG / sitagliptin 100 MG Oral Tablet","SCD"
"36567","Simvastatin","757702","Simvastatin 10 MG Disintegrating Oral Tablet","SCD"
"36567","Simvastatin","999942","24 HR Niacin 500 MG / Simvastatin 40 MG Extended Release Oral Tablet","SCD"
"36567","Simvastatin","999948","Niacin 500 MG / Simvastatin 40 MG Extended Release Oral Tablet [Simcor]","SBD"
"36567","Simvastatin","999946","24 HR Niacin 500 MG / Simvastatin 40 MG Extended Release Oral Tablet [Simcor]","SBD"
"36567","Simvastatin","845093","Niacin 500 MG / Simvastatin 20 MG Extended Release Oral Tablet [Simcor]","SBD"
"36567","Simvastatin","845089","Niacin 500 MG / Simvastatin 20 MG Extended Release Oral Tablet","SCD"
"36567","Simvastatin","1312415","Simvastatin 10 MG / sitagliptin 50 MG Oral Tablet [Juvisync]","SBD"
"36567","Simvastatin","999941","Niacin 1000 MG / Simvastatin 40 MG Extended Release Oral Tablet [Simcor]","SBD"
"36567","Simvastatin","999940","Niacin 1000 MG / Simvastatin 40 MG Extended Release Oral Tablet","SCD"
"36567","Simvastatin","763236","24 HR Niacin 750 MG / Simvastatin 20 MG Extended Release Oral Tablet [Simcor]","SBD"
"36567","Simvastatin","845094","Niacin 750 MG / Simvastatin 20 MG Extended Release Oral Tablet [Simcor]","SBD"
"36567","Simvastatin","845090","Niacin 750 MG / Simvastatin 20 MG Extended Release Oral Tablet","SCD"
"36567","Simvastatin","1312429","Simvastatin 40 MG / sitagliptin 50 MG Oral Tablet [Juvisync]","SBD"
"36567","Simvastatin","1944266","Simvastatin 8 MG/ML Oral Suspension [Flolipid]","SBD"
"36567","Simvastatin","1944264","Simvastatin 8 MG/ML Oral Suspension","SCD"
"36567","Simvastatin","208220","Simvastatin 5 MG Oral Tablet [Zocor]","SBD"
"36567","Simvastatin","312962","Simvastatin 5 MG Oral Tablet","SCD"
"36567","Simvastatin","152923","Simvastatin 40 MG Oral Tablet [Zocor]","SBD"
"36567","Simvastatin","1189808","Simvastatin 20 MG / sitagliptin 100 MG Oral Tablet","SCD"
"36567","Simvastatin","1312416","Simvastatin 20 MG / sitagliptin 50 MG Oral Tablet","SCD"
"36567","Simvastatin","1189818","Simvastatin 10 MG / sitagliptin 100 MG Oral Tablet [Juvisync]","SBD"
"36567","Simvastatin","757705","Simvastatin 80 MG Disintegrating Oral Tablet","SCD"
"36567","Simvastatin","757704","Simvastatin 40 MG Disintegrating Oral Tablet","SCD"
"36567","Simvastatin","1189814","Simvastatin 20 MG / sitagliptin 100 MG Oral Tablet [Juvisync]","SBD"
"36567","Simvastatin","1312423","Simvastatin 40 MG / sitagliptin 50 MG Oral Tablet","SCD"
"36567","Simvastatin","1189827","Simvastatin 40 MG / sitagliptin 100 MG Oral Tablet [Juvisync]","SBD"
"36567","Simvastatin","1189821","Simvastatin 40 MG / sitagliptin 100 MG Oral Tablet","SCD"
"36567","Simvastatin","1944262","Simvastatin 4 MG/ML Oral Suspension [Flolipid]","SBD"
"36567","Simvastatin","1790679","Simvastatin 4 MG/ML Oral Suspension","SCD"
"36567","Simvastatin","104491","Simvastatin 20 MG Oral Tablet [Zocor]","SBD"
"36567","Simvastatin","312961","Simvastatin 20 MG Oral Tablet","SCD"
"36567","Simvastatin","757703","Simvastatin 20 MG Disintegrating Oral Tablet","SCD"
"36567","Simvastatin","1312422","Simvastatin 20 MG / sitagliptin 50 MG Oral Tablet [Juvisync]","SBD"
"36567","Simvastatin","198211","Simvastatin 40 MG Oral Tablet","SCD"
"36567","Simvastatin","213319","Simvastatin 80 MG Oral Tablet [Zocor]","SBD"
"36567","Simvastatin","104490","Simvastatin 10 MG Oral Tablet [Zocor]","SBD"
"36567","Simvastatin","314231","Simvastatin 10 MG Oral Tablet","SCD"
"36567","Simvastatin","845092","Niacin 1000 MG / Simvastatin 20 MG Extended Release Oral Tablet [Simcor]","SBD"
"36567","Simvastatin","845088","Niacin 1000 MG / Simvastatin 20 MG Extended Release Oral Tablet","SCD"
"36567","Simvastatin","200345","Simvastatin 80 MG Oral Tablet","SCD"
"2121085","siponimod","2121096","siponimod 0.25 MG Oral Tablet [Mayzent]","SBD"
"2121085","siponimod","2121098","siponimod 2 MG Oral Tablet","SCD"
"2121085","siponimod","2121090","siponimod 0.25 MG Oral Tablet","SCD"
"2121085","siponimod","2121100","siponimod 2 MG Oral Tablet [Mayzent]","SBD"
"42316","Tacrolimus","2052704","Tacrolimus 1 MG Granules for Oral Suspension [Prograf]","SBD"
"42316","Tacrolimus","198377","Tacrolimus 1 MG Oral Capsule","SCD"
"42316","Tacrolimus","1235243","Tacrolimus 1 MG Oral Capsule [Hecoria]","SBD"
"42316","Tacrolimus","108513","Tacrolimus 1 MG Oral Capsule [Prograf]","SBD"
"42316","Tacrolimus","427808","Tacrolimus 1 MG Oral Tablet","SCD"
"42316","Tacrolimus","1235245","Tacrolimus 5 MG Oral Capsule [Hecoria]","SBD"
"42316","Tacrolimus","108514","Tacrolimus 5 MG Oral Capsule [Prograf]","SBD"
"42316","Tacrolimus","427807","Tacrolimus 5 MG Oral Tablet","SCD"
"42316","Tacrolimus","1738338","Tacrolimus 5 MG/ML Injection","SCD"
"42316","Tacrolimus","198378","Tacrolimus 5 MG Oral Capsule","SCD"
"42316","Tacrolimus","1431989","Tacrolimus 5 MG Extended Release Oral Capsule [Astagraf]","SBD"
"42316","Tacrolimus","1738339","Tacrolimus 5 MG/ML Injection [Prograf]","SBD"
"42316","Tacrolimus","1664442","Tacrolimus 4 MG Extended Release Oral Tablet [Envarsus]","SBD"
"42316","Tacrolimus","1431985","24 HR Tacrolimus 5 MG Extended Release Oral Capsule","SCD"
"42316","Tacrolimus","1664441","Tacrolimus 4 MG Extended Release Oral Tablet","SCD"
"42316","Tacrolimus","1431988","Tacrolimus 5 MG Extended Release Oral Capsule","SCD"
"42316","Tacrolimus","284521","Tacrolimus 0.0003 MG/MG Topical Ointment [Protopic]","SBD"
"42316","Tacrolimus","1431977","24 HR Tacrolimus 0.5 MG Extended Release Oral Capsule [Astagraf]","SBD"
"42316","Tacrolimus","1664456","24 HR Tacrolimus 0.75 MG Extended Release Oral Tablet","SCD"
"42316","Tacrolimus","1664458","24 HR Tacrolimus 0.75 MG Extended Release Oral Tablet [Envarsus]","SBD"
"42316","Tacrolimus","1431980","24 HR Tacrolimus 1 MG Extended Release Oral Capsule","SCD"
"42316","Tacrolimus","108515","1 ML Tacrolimus 5 MG/ML Injection [Prograf]","SBD"
"42316","Tacrolimus","1664461","24 HR Tacrolimus 1 MG Extended Release Oral Tablet","SCD"
"42316","Tacrolimus","198379","1 ML Tacrolimus 5 MG/ML Injection","SCD"
"42316","Tacrolimus","1664463","24 HR Tacrolimus 1 MG Extended Release Oral Tablet [Envarsus]","SBD"
"42316","Tacrolimus","2052703","Tacrolimus 1 MG Granules for Oral Suspension","SCD"
"42316","Tacrolimus","1664434","24 HR Tacrolimus 4 MG Extended Release Oral Tablet","SCD"
"42316","Tacrolimus","1431987","24 HR Tacrolimus 5 MG Extended Release Oral Capsule [Astagraf]","SBD"
"42316","Tacrolimus","313189","Tacrolimus 0.0003 MG/MG Topical Ointment","SCD"
"42316","Tacrolimus","1664440","24 HR Tacrolimus 4 MG Extended Release Oral Tablet [Envarsus]","SBD"
"42316","Tacrolimus","1431982","24 HR Tacrolimus 1 MG Extended Release Oral Capsule [Astagraf]","SBD"
"42316","Tacrolimus","1235241","Tacrolimus 0.5 MG Oral Capsule [Hecoria]","SBD"
"42316","Tacrolimus","1664465","Tacrolimus 1 MG Extended Release Oral Tablet [Envarsus]","SBD"
"42316","Tacrolimus","1664464","Tacrolimus 1 MG Extended Release Oral Tablet","SCD"
"42316","Tacrolimus","1431984","Tacrolimus 1 MG Extended Release Oral Capsule [Astagraf]","SBD"
"42316","Tacrolimus","1431983","Tacrolimus 1 MG Extended Release Oral Capsule","SCD"
"42316","Tacrolimus","1664460","Tacrolimus 0.75 MG Extended Release Oral Tablet [Envarsus]","SBD"
"42316","Tacrolimus","1431971","24 HR Tacrolimus 0.5 MG Extended Release Oral Capsule","SCD"
"42316","Tacrolimus","261134","Tacrolimus 0.5 MG Oral Capsule [Prograf]","SBD"
"42316","Tacrolimus","313190","Tacrolimus 0.5 MG Oral Capsule","SCD"
"42316","Tacrolimus","1431979","Tacrolimus 0.5 MG Extended Release Oral Capsule [Astagraf]","SBD"
"42316","Tacrolimus","1431978","Tacrolimus 0.5 MG Extended Release Oral Capsule","SCD"
"42316","Tacrolimus","2052609","Tacrolimus 0.2 MG Granules for Oral Suspension [Prograf]","SBD"
"42316","Tacrolimus","2052605","Tacrolimus 0.2 MG Granules for Oral Suspension","SCD"
"42316","Tacrolimus","284520","Tacrolimus 0.001 MG/MG Topical Ointment [Protopic]","SBD"
"42316","Tacrolimus","314266","Tacrolimus 0.001 MG/MG Topical Ointment","SCD"
"42316","Tacrolimus","1664459","Tacrolimus 0.75 MG Extended Release Oral Tablet","SCD"
"10324","Tamoxifen","102980","Tamoxifen 10 MG Oral Tablet [Noltam]","SBD"
"10324","Tamoxifen","105630","Tamoxifen 10 MG Oral Tablet [Nolvadex]","SBD"
"10324","Tamoxifen","198240","Tamoxifen 10 MG Oral Tablet","SCD"
"10324","Tamoxifen","351482","Tamoxifen 10 MG Oral Tablet [Barr - Tamoxifen Citrate]","SBD"
"10324","Tamoxifen","108918","Tamoxifen 10 MG Oral Tablet [Fentamox]","SBD"
"10324","Tamoxifen","105635","Tamoxifen 40 MG Oral Tablet [Tamofen]","SBD"
"10324","Tamoxifen","105640","Tamoxifen 40 MG Oral Tablet [Oestrifen]","SBD"
"10324","Tamoxifen","105632","Tamoxifen 40 MG Oral Tablet [Nolvadex Forte]","SBD"
"10324","Tamoxifen","250423","Tamoxifen 40 MG Oral Tablet","SCD"
"10324","Tamoxifen","428967","Tamoxifen 30 MG Oral Tablet","SCD"
"10324","Tamoxifen","105634","Tamoxifen 20 MG Oral Tablet [Tamofen]","SBD"
"10324","Tamoxifen","105639","Tamoxifen 20 MG Oral Tablet [Oestrifen]","SBD"
"10324","Tamoxifen","411243","Tamoxifen 20 MG Oral Capsule","SCD"
"10324","Tamoxifen","211811","Tamoxifen 20 MG Oral Tablet [Nolvadex]","SBD"
"10324","Tamoxifen","102981","Tamoxifen 20 MG Oral Tablet [Noltam]","SBD"
"10324","Tamoxifen","108919","Tamoxifen 20 MG Oral Tablet [Fentamox]","SBD"
"10324","Tamoxifen","105637","Tamoxifen 20 MG Oral Tablet [Emblon]","SBD"
"10324","Tamoxifen","351710","Tamoxifen 20 MG Oral Tablet [Barr - Tamoxifen Citrate]","SBD"
"10324","Tamoxifen","313195","Tamoxifen 20 MG Oral Tablet","SCD"
"10324","Tamoxifen","644304","Tamoxifen 2 MG/ML Oral Solution [Soltamox]","SBD"
"10324","Tamoxifen","105631","Tamoxifen 20 MG Oral Tablet [Nolvadex-D]","SBD"
"10324","Tamoxifen","105636","Tamoxifen 10 MG Oral Tablet [Emblon]","SBD"
"10324","Tamoxifen","105633","Tamoxifen 10 MG Oral Tablet [Tamofen]","SBD"
"10324","Tamoxifen","105638","Tamoxifen 10 MG Oral Tablet [Oestrifen]","SBD"
"10324","Tamoxifen","389230","Tamoxifen 2 MG/ML Oral Solution","SCD"
"10485","Thioguanine","105590","Thioguanine 40 MG Oral Tablet [Tabloid]","SBD"
"10485","Thioguanine","198269","Thioguanine 40 MG Oral Tablet","SCD"
"10689","Tramadol","1946527","Matrix Delivery 24 HR tramadol hydrochloride 200 MG Extended Release Oral Tablet","SCD"
"10689","Tramadol","833712","Matrix Delivery 24 HR tramadol hydrochloride 200 MG Extended Release Oral Tablet [Ryzolt]","SBD"
"10689","Tramadol","833710","Matrix Delivery 24 HR tramadol hydrochloride 100 MG Extended Release Oral Tablet [Ryzolt]","SBD"
"10689","Tramadol","1946529","Matrix Delivery 24 HR tramadol hydrochloride 100 MG Extended Release Oral Tablet","SCD"
"10689","Tramadol","1946525","Matrix Delivery 24 HR tramadol hydrochloride 300 MG Extended Release Oral Tablet","SCD"
"10689","Tramadol","836395","Acetaminophen 325 MG / tramadol hydrochloride 37.5 MG Oral Tablet","SCD"
"10689","Tramadol","999729","Acetaminophen 250 MG / tramadol hydrochloride 50 MG Oral Capsule","SCD"
"10689","Tramadol","836397","Acetaminophen 325 MG / tramadol hydrochloride 37.5 MG Oral Tablet [Ultracet]","SBD"
"10689","Tramadol","833714","Matrix Delivery 24 HR tramadol hydrochloride 300 MG Extended Release Oral Tablet [Ryzolt]","SBD"
"10689","Tramadol","430796","Tramadol 100 MG Oral Tablet","SCD"
"10689","Tramadol","836485","tramadol hydrochloride 1 MG/ML Oral Solution","SCD"
"10689","Tramadol","845211","tramadol hydrochloride 100 MG Extended Release Oral Tablet [Ryzolt]","SBD"
"10689","Tramadol","836400","tramadol hydrochloride 100 MG Extended Release Oral Tablet [Ultram]","SBD"
"10689","Tramadol","2179635","tramadol hydrochloride 100 MG Oral Tablet","SCD"
"10689","Tramadol","849564","24 HR tramadol hydrochloride 400 MG Extended Release Oral Tablet","SCD"
"10689","Tramadol","1148478","24 HR tramadol hydrochloride 100 MG Extended Release Oral Capsule","SCD"
"10689","Tramadol","1148483","tramadol hydrochloride 100 MG Extended Release Oral Capsule [ConZip]","SBD"
"10689","Tramadol","849563","24 HR tramadol hydrochloride 150 MG Extended Release Oral Tablet","SCD"
"10689","Tramadol","836398","tramadol hydrochloride 100 MG Extended Release Oral Tablet","SCD"
"10689","Tramadol","849567","tramadol hydrochloride 100 MG Rectal Suppository","SCD"
"10689","Tramadol","431722","12 HR tramadol hydrochloride 100 MG Extended Release Oral Tablet","SCD"
"10689","Tramadol","849561","12 HR tramadol hydrochloride 150 MG Extended Release Oral Tablet","SCD"
"10689","Tramadol","849562","12 HR tramadol hydrochloride 200 MG Extended Release Oral Tablet","SCD"
"10689","Tramadol","1148482","24 HR tramadol hydrochloride 100 MG Extended Release Oral Capsule [ConZip]","SBD"
"10689","Tramadol","833709","24 HR tramadol hydrochloride 100 MG Extended Release Oral Tablet","SCD"
"10689","Tramadol","1248115","24 HR tramadol hydrochloride 150 MG Extended Release Oral Capsule","SCD"
"10689","Tramadol","845316","24 HR tramadol hydrochloride 300 MG Extended Release Oral Tablet [Ultram]","SBD"
"10689","Tramadol","1148485","24 HR tramadol hydrochloride 200 MG Extended Release Oral Capsule","SCD"
"10689","Tramadol","1148487","24 HR tramadol hydrochloride 200 MG Extended Release Oral Capsule [ConZip]","SBD"
"10689","Tramadol","833711","24 HR tramadol hydrochloride 200 MG Extended Release Oral Tablet","SCD"
"10689","Tramadol","845315","24 HR tramadol hydrochloride 200 MG Extended Release Oral Tablet [Ultram]","SBD"
"10689","Tramadol","1148489","24 HR tramadol hydrochloride 300 MG Extended Release Oral Capsule","SCD"
"10689","Tramadol","1148491","24 HR tramadol hydrochloride 300 MG Extended Release Oral Capsule [ConZip]","SBD"
"10689","Tramadol","833713","24 HR tramadol hydrochloride 300 MG Extended Release Oral Tablet","SCD"
"10689","Tramadol","845314","24 HR tramadol hydrochloride 100 MG Extended Release Oral Tablet [Ultram]","SBD"
"10689","Tramadol","835605","tramadol hydrochloride 50 MG Oral Tablet [Ultram]","SBD"
"10689","Tramadol","836409","tramadol hydrochloride 50 MG Disintegrating Oral Tablet [Ultram]","SBD"
"10689","Tramadol","849903","tramadol hydrochloride 50 MG Extended Release Oral Capsule","SCD"
"10689","Tramadol","836466","tramadol hydrochloride 50 MG Oral Capsule","SCD"
"10689","Tramadol","202443","tramadol hydrochloride 50 MG Oral Capsule [Tramake]","SBD"
"10689","Tramadol","836468","tramadol hydrochloride 50 MG Oral Capsule [Tramalgin]","SBD"
"10689","Tramadol","979288","tramadol hydrochloride 50 MG Disintegrating Oral Tablet [Rybix]","SBD"
"10689","Tramadol","103971","tramadol hydrochloride 50 MG Oral Capsule [Zydol]","SBD"
"10689","Tramadol","835603","tramadol hydrochloride 50 MG Oral Tablet","SCD"
"10689","Tramadol","849329","tramadol hydrochloride 50 MG/ML Injectable Solution","SCD"
"10689","Tramadol","226427","tramadol hydrochloride 50 MG/ML Injectable Solution [Zamadol]","SBD"
"10689","Tramadol","103970","tramadol hydrochloride 50 MG/ML Injectable Solution [Zydol]","SBD"
"10689","Tramadol","849331","tramadol hydrochloride 75 MG Extended Release Oral Tablet","SCD"
"10689","Tramadol","849569","tramadol hydrochloride 100 MG/ML Oral Solution","SCD"
"10689","Tramadol","836486","tramadol hydrochloride 100 MG Extended Release Oral Capsule","SCD"
"10689","Tramadol","202444","tramadol hydrochloride 50 MG Oral Capsule [Zamadol]","SBD"
"10689","Tramadol","836401","tramadol hydrochloride 200 MG Extended Release Oral Tablet","SCD"
"10689","Tramadol","836489","tramadol hydrochloride 150 MG Extended Release Oral Tablet","SCD"
"10689","Tramadol","836488","tramadol hydrochloride 150 MG Extended Release Oral Capsule","SCD"
"10689","Tramadol","152961","tramadol hydrochloride 50 MG Oral Tablet [Zydol]","SBD"
"10689","Tramadol","836408","tramadol hydrochloride 50 MG Disintegrating Oral Tablet","SCD"
"10689","Tramadol","836490","tramadol hydrochloride 200 MG Extended Release Oral Capsule","SCD"
"10689","Tramadol","1148488","tramadol hydrochloride 200 MG Extended Release Oral Capsule [ConZip]","SBD"
"10689","Tramadol","845212","tramadol hydrochloride 200 MG Extended Release Oral Tablet [Ryzolt]","SBD"
"10689","Tramadol","836403","tramadol hydrochloride 200 MG Extended Release Oral Tablet [Ultram]","SBD"
"10689","Tramadol","1090812","tramadol hydrochloride 300 MG Extended Release Oral Capsule","SCD"
"10689","Tramadol","1148492","tramadol hydrochloride 300 MG Extended Release Oral Capsule [ConZip]","SBD"
"10689","Tramadol","836404","tramadol hydrochloride 300 MG Extended Release Oral Tablet","SCD"
"10689","Tramadol","845213","tramadol hydrochloride 300 MG Extended Release Oral Tablet [Ryzolt]","SBD"
"10689","Tramadol","836406","tramadol hydrochloride 300 MG Extended Release Oral Tablet [Ultram]","SBD"
"10689","Tramadol","836492","tramadol hydrochloride 400 MG Extended Release Oral Tablet","SCD"
"27392","tropisetron","104898","tropisetron 5 MG Oral Capsule [Navoban]","SBD"
"27392","tropisetron","199593","tropisetron 1 MG/ML Injectable Solution","SCD"
"27392","tropisetron","153760","tropisetron 1 MG/ML Injectable Solution [Navoban]","SBD"
"27392","tropisetron","199594","tropisetron 5 MG Oral Capsule","SCD"
"121243","voriconazole","352219","voriconazole 200 MG Oral Tablet [Vfend]","SBD"
"121243","voriconazole","349435","voriconazole 50 MG Oral Tablet","SCD"
"121243","voriconazole","349434","voriconazole 200 MG Oral Tablet","SCD"
"121243","voriconazole","465355","voriconazole 40 MG/ML Oral Suspension","SCD"
"121243","voriconazole","546624","voriconazole 40 MG/ML Oral Suspension [Vfend]","SBD"
"121243","voriconazole","352218","voriconazole 50 MG Oral Tablet [Vfend]","SBD"
"121243","voriconazole","352220","voriconazole 200 MG Injection [Vfend]","SBD"
"121243","voriconazole","351209","voriconazole 200 MG Injection","SCD"
"11289","Warfarin","855314","Warfarin Sodium 2.5 MG Oral Tablet [Coumadin]","SBD"
"11289","Warfarin","855342","Warfarin Sodium 6 MG Oral Tablet [Jantoven]","SBD"
"11289","Warfarin","855326","Warfarin Sodium 4 MG Oral Tablet [Coumadin]","SBD"
"11289","Warfarin","855318","Warfarin Sodium 3 MG Oral Tablet","SCD"
"11289","Warfarin","855320","Warfarin Sodium 3 MG Oral Tablet [Coumadin]","SBD"
"11289","Warfarin","855322","Warfarin Sodium 3 MG Oral Tablet [Jantoven]","SBD"
"11289","Warfarin","855324","Warfarin Sodium 4 MG Oral Tablet","SCD"
"11289","Warfarin","855316","Warfarin Sodium 2.5 MG Oral Tablet [Jantoven]","SBD"
"11289","Warfarin","855328","Warfarin Sodium 4 MG Oral Tablet [Jantoven]","SBD"
"11289","Warfarin","855330","Warfarin Sodium 4 MG Oral Tablet [Marfarin]","SBD"
"11289","Warfarin","855332","Warfarin Sodium 5 MG Oral Tablet","SCD"
"11289","Warfarin","855334","Warfarin Sodium 5 MG Oral Tablet [Coumadin]","SBD"
"11289","Warfarin","855336","Warfarin Sodium 5 MG Oral Tablet [Jantoven]","SBD"
"11289","Warfarin","855340","Warfarin Sodium 6 MG Oral Tablet [Coumadin]","SBD"
"11289","Warfarin","855344","Warfarin Sodium 7.5 MG Oral Tablet","SCD"
"11289","Warfarin","855346","Warfarin Sodium 7.5 MG Oral Tablet [Coumadin]","SBD"
"11289","Warfarin","855312","Warfarin Sodium 2.5 MG Oral Tablet","SCD"
"11289","Warfarin","855292","Warfarin Sodium 1 MG Oral Tablet [Jantoven]","SBD"
"11289","Warfarin","855338","Warfarin Sodium 6 MG Oral Tablet","SCD"
"11289","Warfarin","855294","Warfarin Sodium 1 MG Oral Tablet [Narfarin]","SBD"
"11289","Warfarin","855296","Warfarin Sodium 10 MG Oral Tablet","SCD"
"11289","Warfarin","855350","Warfarin Sodium 0.5 MG Oral Tablet","SCD"
"11289","Warfarin","855310","Warfarin Sodium 2 MG/ML Injectable Solution [Coumadin]","SBD"
"11289","Warfarin","855290","Warfarin Sodium 1 MG Oral Tablet [Coumadin]","SBD"
"11289","Warfarin","855348","Warfarin Sodium 7.5 MG Oral Tablet [Jantoven]","SBD"
"11289","Warfarin","855298","Warfarin Sodium 10 MG Oral Tablet [Coumadin]","SBD"
"11289","Warfarin","855300","Warfarin Sodium 10 MG Oral Tablet [Jantoven]","SBD"
"11289","Warfarin","855302","Warfarin Sodium 2 MG Oral Tablet","SCD"
"11289","Warfarin","855304","Warfarin Sodium 2 MG Oral Tablet [Coumadin]","SBD"
"11289","Warfarin","855306","Warfarin Sodium 2 MG Oral Tablet [Jantoven]","SBD"
"11289","Warfarin","855308","Warfarin Sodium 2 MG/ML Injectable Solution","SCD"
"11289","Warfarin","855288","Warfarin Sodium 1 MG Oral Tablet","SCD"
"42355","Fluvoxamine","104848","Fluvoxamine 100 MG Delayed Release Oral Tablet","SCD"
"42355","Fluvoxamine","903893","Fluvoxamine Maleate 50 MG Oral Tablet [Luvox]","SBD"
"42355","Fluvoxamine","903884","Fluvoxamine Maleate 100 MG Oral Tablet","SCD"
"42355","Fluvoxamine","903891","Fluvoxamine Maleate 50 MG Oral Tablet","SCD"
"42355","Fluvoxamine","903889","Fluvoxamine Maleate 25 MG Oral Tablet [Luvox]","SBD"
"42355","Fluvoxamine","903887","Fluvoxamine Maleate 25 MG Oral Tablet","SCD"
"42355","Fluvoxamine","903883","Fluvoxamine Maleate 150 MG Extended Release Oral Capsule [Luvox]","SBD"
